Número de Autorización;Fecha de Transacción;Descripción;Valor Original;Tasa Pactada;Tasa EA Facturada;Cargos y Abonos;Saldo a Diferir;Cuotas
22456;2021-08-09;Hotel;157051.7;0.0014850410037762806;0.028978735981133204;157051.7;0;1/1
98247;2022-08-27;Celulares;239874.8;0.023722763613339228;0.0011421064988567276;239874.8;0;1/1
33264;2021-12-29;Discoteca;170259.34;0.022052738595650143;0.023818421921914294;170259.34;0;1/1
76326;2023-08-25;Taxi;414158.96;0.004094968063662251;0.005588552325740332;414158.96;0;1/1
26577;2021-10-02;Panadería;149372.03;0.011923768631171559;0.02492512817057471;149372.03;0;1/1
29489;2023-08-22;Pago de Servicios (Agua);232355.74;0.02475873082160275;0.0324185870126632;232355.74;0;1/1
79424;2021-04-01;Tienda de Manualidades;130121.44;0.01406628718809716;0.011470450291325865;130121.44;0;1/1
85636;2021-12-08;Cambio de Tarjeta;31385.34;0.011203355450008995;0.016143947475249158;31385.34;0;1/1
78650;2023-01-05;Escuelas de Baile;140396.53;0.02618705220851152;0.02832934948834173;140396.53;0;1/1
68498;2021-09-28;Nutricionista;187184.95;0.02123828435793307;0.005061900661186481;187184.95;0;1/1
38403;2021-05-31;Tienda de Moda;259286.07;0.007253760827918311;0.03780388623376051;259286.07;0;1/1
41209;2020-09-22;Marketplace (Amazon, eBay);307232.86;0.0053874983258902255;0.022350274242058966;307232.86;0;1/1
10597;2022-12-01;Aerolínea;361871.35;0.011557364272020976;0.03149394554599136;361871.35;0;1/1
38874;2021-01-05;Ferretería;268764.54;0.0252020328197882;0.030067106683390635;268764.54;0;1/1
61203;2021-05-14;Entrenador Personal;90799.75;0.026330659814230863;0.00817428896611673;90799.75;0;1/1
76607;2022-06-30;Tienda de Deportes;403104.59;0.0026913467494443875;0.00808568444643115;403104.59;0;1/1
35096;2020-06-24;Marketplace (Amazon, eBay);348213.23;0.013316796446221768;0.014436986906040184;348213.23;0;1/1
32237;2021-07-10;Colegio;91020.6;0.016905874167931573;0.0013160536287748716;91020.6;0;1/1
86909;2020-11-24;Seguros de Auto;124158.57;0.01976062098912956;0.03688930432273221;124158.57;0;1/1
88275;2021-01-19;Marketplace Local;339960.76;0.0013822310047516084;0.028675407729612374;339960.76;0;1/1
28898;2023-06-28;Parque de Diversiones;254597.61;0.026696921766834247;0.020996347904947307;254597.61;0;1/1
95599;2022-03-15;Ferretería;489736.75;0.020829599737901515;0.01841337760243501;489736.75;0;1/1
36914;2022-10-15;Zapatería;310768.26;0.022809275448421335;0.030714375558935744;310768.26;0;1/1
16451;2021-02-14;Transporte Público;181117.79;0.01493044528260771;0.000982159550911157;181117.79;0;1/1
38586;2021-05-04;Barbería;353613.74;0.027222528388674498;0.022792153158267693;353613.74;0;1/1
22660;2024-04-18;Heladería;297092.88;0.018528530954505875;0.025989905137271646;297092.88;0;1/1
54012;2023-09-07;Mueblería;220655.79;0.0034906223256968203;0.035526547767192655;220655.79;0;1/1
27552;2020-12-17;Clínicas;431198.7;0.02458830660244429;0.030739515428626164;431198.7;0;1/1
48746;2025-03-14;Restaurante;189093.76;0.025829230528697338;0.02141320374216799;189093.76;0;1/1
87348;2023-11-09;Nutricionista;399371.45;0.008911813470758884;0.031183650829515654;399371.45;0;1/1
91201;2023-02-18;Seguros de Auto;140709.53;0.011798245238153204;0.00771418365682075;140709.53;0;1/1
45876;2021-05-03;Barbería;244786.32;0.012324711596625935;0.013765811110767277;244786.32;0;1/1
46990;2022-05-01;Suscripción Apps;433686.46;0.02580566303932579;0.036912314658206574;433686.46;0;1/1
62602;2023-11-03;Nutricionista;494577.43;0.029953860707357515;0.026063780479410187;494577.43;0;1/1
66438;2023-04-29;Veterinaria;351795.83;0.014663241174409496;0.030678352598449216;351795.83;0;1/1
91760;2023-07-05;Consolas;361064.47;0.0012613828295787155;0.020186236111111082;361064.47;0;1/1
60986;2024-01-20;Papelería;314476.44;0.020271059001812867;0.0214123672419322;314476.44;0;1/1
88985;2023-06-23;Mueblería;233060.51;0.02850233263561787;0.02770244198088524;233060.51;0;1/1
46335;2020-07-02;Periódicos;256813.45;0.019792302989628224;0.016062412748846268;256813.45;0;1/1
33253;2024-01-03;Cursos Online;97783.06;0.025729058159855323;0.018814288505238225;97783.06;0;1/1
93368;2021-02-12;Taxi;319118.45;0.01062957029914408;0.007704018761415013;319118.45;0;1/1
22340;2022-07-05;Tienda de Mascotas;425586.86;0.025036469181873505;0.019932958742676088;425586.86;0;1/1
40691;2021-02-01;Bar;91499.56;0.014948746076445573;0.0007753014615398435;91499.56;0;1/1
33648;2021-06-27;Spa;460955.06;0.010395052679739978;0.006611840895449488;460955.06;0;1/1
83244;2023-09-20;Floristería;250061.02;0.009269200208817975;0.013374471398429892;250061.02;0;1/1
75372;2024-06-02;Dietas Online;148577.79;0.007812323010580608;0.03487537023548273;148577.79;0;1/1
63693;2023-09-14;Pastelería;455600.02;0.029697361849167415;0.0050651862723849785;455600.02;0;1/1
65828;2024-08-16;Ferretería;294796.65;0.027905394510859664;0.016780140194943127;294796.65;0;1/1
21595;2020-10-21;Transporte Público;348768.43;0.007534276951251388;0.02078144251767277;348768.43;0;1/1
85673;2025-03-01;Panadería;163274.74;0.005115550116567285;0.019509647405192766;163274.74;0;1/1
56771;2023-06-06;Escuelas de Baile;152109.25;0.029153557006903745;0.020591977370178195;152109.25;0;1/1
96872;2021-08-28;Apps de Salud;381959.5;0.02604607341140874;0.037800992502742325;381959.5;0;1/1
28543;2020-04-22;Cine;304838.26;0.01054348734452514;0.013555083183013478;304838.26;0;1/1
75323;2020-05-09;Marketplace (Amazon, eBay);435877.53;0.012526104172388874;0.006736909146438608;435877.53;0;1/1
16123;2024-10-18;Gimnasio Virtual;162242.82;0.0015939798858272203;0.021656628478039043;162242.82;0;1/1
84105;2022-05-31;Librería;88018.56;0.006110670376828712;0.0006368381149245117;88018.56;0;1/1
13945;2025-04-09;Ajuste Banco;221157.44;0.02423423350301834;0.03814934445955882;221157.44;0;1/1
75256;2021-02-08;Escuelas de Idiomas;486896.22;0.018056650866525203;0.020227220914903508;486896.22;0;1/1
23947;2025-02-10;Ajuste Banco;491421.29;0.009377461135885;0.02462595351832429;491421.29;0;1/1
75911;2022-01-22;SUPERMERCADO;403306.52;0.017138876985786505;0.012727609117747313;403306.52;0;1/1
18028;2023-05-19;Bar;244982.18;0.017667613056163146;0.01151126713808885;244982.18;0;1/1
34794;2021-05-05;Cursos Online;167958.06;0.009875446574989209;0.009118350475722056;167958.06;0;1/1
24894;2021-05-29;Avance en Efectivo;35196.05;0.02864221263110733;0.019371813336185692;35196.05;0;1/1
97640;2021-11-24;Seguros de Salud;435452.03;0.029142513585657507;0.0011498645446937194;435452.03;0;1/1
41143;2024-01-23;Tienda de Moda;151723.49;0.0035615284775892373;0.007858105137984088;151723.49;0;1/1
27779;2024-02-10;Taxi;142839.12;0.0106977187153483;0.03347566615013458;142839.12;0;1/1
60022;2022-12-21;Marketplace Local;414632.51;0.029979779887973703;0.0017470267746045164;414632.51;0;1/1
99178;2024-04-08;Plomería;262807.47;0.004680356293237228;0.02457725516246193;262807.47;0;1/1
80893;2022-04-18;Suscripción Apps;454528.66;0.011683553009334154;0.0017037994256738553;454528.66;0;1/1
69971;2021-06-26;Periódicos;77515.62;0.020043789465003153;0.011000638743470254;77515.62;0;1/1
25352;2024-12-20;Seguros de Auto;125663.31;0.003240942306211486;0.015202489526987724;125663.31;0;1/1
47894;2022-11-01;Tienda de Juguetes;99257.43;0.027241604988459924;0.005280637319240342;99257.43;0;1/1
13654;2020-10-03;Streaming (Netflix, Spotify);97130.02;0.022370927673568262;0.029606105703619736;97130.02;0;1/1
13451;2021-04-05;Apps de Salud;447437.51;0.02860906758974738;0.02570073562991589;447437.51;0;1/1
49535;2022-08-24;Discoteca;477067.78;0.01658339472039606;0.011045935843447997;477067.78;0;1/1
59459;2023-09-26;Videojuegos;34937.53;0.006558333526944909;0.0005112375461819862;34937.53;0;1/1
10878;2023-07-01;Colegio;421413.21;0.004070059935037704;0.01908486240404545;421413.21;0;1/1
74358;2020-09-12;Tienda de Electrodomésticos;483069.52;0.0008236409540612155;0.030329529022816305;483069.52;0;1/1
55610;2024-03-02;Pastelería;43802.79;0.003743952811964588;0.016650885995519928;43802.79;0;1/1
47367;2024-10-30;Barbería;378421.83;0.0017832634680945746;0.030240122701904668;378421.83;0;1/1
44244;2022-08-29;Celulares;486670.34;0.028355731094755827;0.015611136888230024;486670.34;0;1/1
24853;2023-02-04;Pago de Servicios (Agua);187150.64;0.016911437513594606;0.03984051157740852;187150.64;0;1/1
79779;2022-05-03;Heladería;22666.6;0.007280389661838723;0.013780643280228771;22666.6;0;1/1
84422;2025-02-27;Licorería;22018.29;0.023862802707922577;0.03981240213116612;22018.29;0;1/1
98932;2021-06-04;Perfumería;398195.88;0.005350035175170716;0.03850019961273732;398195.88;0;1/1
13824;2020-07-27;Software;437453.26;0.02468674830345287;0.03614299857958079;437453.26;0;1/1
84239;2023-09-21;Estilista / Peluquería;230648.23;0.010140588041175616;0.02531488027135234;230648.23;0;1/1
49536;2023-11-29;Videojuegos;475827.04;0.015962520028053033;0.012569700381777587;475827.04;0;1/1
18536;2025-06-22;Perfumería;112464.38;0.01798643621232266;0.019460340455500415;112464.38;0;1/1
85134;2023-02-21;Cursos Online;28535.2;0.017793393462269907;0.007260619114791754;28535.2;0;1/1
75019;2025-01-09;Museo;416450.9;0.018415487819855407;0.03681567079358064;416450.9;0;1/1
25407;2021-12-19;Nutricionista;438488.94;0.0022366483554425976;0.02844460211758331;438488.94;0;1/1
68627;2024-03-08;Electricista;61082.63;0.023879131816261084;0.02163313710325955;61082.63;0;1/1
23860;2021-10-18;Marketplace (Amazon, eBay);450573.63;0.01905550926139881;0.011638178339731003;450573.63;0;1/1
84593;2022-10-01;Alquiler de Vivienda;308913.11;0.004962734387705524;0.00013658796457426624;308913.11;0;1/1
43429;2022-01-30;Hotel;200884.13;0.02065624148946351;0.013427746317939358;200884.13;0;1/1
92697;2023-04-30;Créditos Hipotecarios;97468.99;0.020647510892738995;0.012879871365429936;97468.99;0;1/1
27777;2020-02-11;Créditos Hipotecarios;254723.47;0.026611090836695505;0.03550915548738829;254723.47;0;1/1
24436;2023-02-15;Licorería;427971.95;0.0031897927202670273;0.02098161966629326;427971.95;0;1/1
67190;2024-06-06;Accesorios;123216.02;0.013147617595032626;0.0070387020662654055;123216.02;0;1/1
52345;2021-02-12;Uber/Didi/Cabify;39945.99;0.006180079776875434;0.008684089339878617;39945.99;0;1/1
78372;2024-09-01;Aerolínea;498422.33;0.005869494541948239;0.036692882810651514;498422.33;0;1/1
13083;2024-04-03;Colegio;375190.39;0.025588220065130243;0.020743419762983564;375190.39;0;1/1
15118;2025-03-04;Farmacia;220108.66;0.029321327553736825;0.025196048732754082;220108.66;0;1/1
28284;2020-10-09;Reparaciones del Hogar;44181.94;0.005085984857620149;0.008029002177549595;44181.94;0;1/1
78187;2025-07-19;Plomería;198016.05;0.009423251578989015;0.0006398773817217851;198016.05;0;1/1
10486;2023-07-08;Electrónica;55087.99;0.0034494374840229646;0.02688509550998254;55087.99;0;1/1
15806;2024-03-08;Papelería;242070.06;0.023682097839597453;0.038649435950730865;242070.06;0;1/1
12951;2024-10-16;Spa;334827.37;0.02760537775266124;0.03866808911445495;334827.37;0;1/1
14453;2021-10-20;Tienda de Ropa;352426.54;0.025326722078863443;0.006153990253240096;352426.54;0;1/1
40470;2023-05-31;Heladería;471625.18;0.010572728561309324;0.019135125789636644;471625.18;0;1/1
20936;2024-12-28;Avance en Efectivo;479891.49;0.012318246452351338;0.02995773793740884;479891.49;0;1/1
27613;2024-01-10;Cambio de Tarjeta;461392.52;0.011936402839821222;0.030314511956932147;461392.52;0;1/1
95664;2025-07-25;Ajuste Banco;487652.32;0.022877197860780737;0.02480739847398786;487652.32;0;1/1
61374;2021-07-29;Fotografía;150979.17;0.009754203629421226;0.03978333379572912;150979.17;0;1/1
14466;2024-03-05;Heladería;92635.62;0.018132709643056185;0.002931111808438396;92635.62;0;1/1
55254;2021-07-14;Transporte Público;112439.95;0.011935866187228115;0.027573116995339257;112439.95;0;1/1
16828;2024-06-10;SUPERMERCADO;297078.04;0.027352046858269335;0.03667684601636563;297078.04;0;1/1
89299;2021-06-20;Pago de Servicios (Agua);286746.28;0.023428315012851596;0.024537633433109038;286746.28;0;1/1
73822;2023-06-14;Tienda de Manualidades;295640.2;0.01496505386888475;0.023858469310220332;295640.2;0;1/1
85782;2020-06-28;Seguros de Vida;304200.22;0.012768293408842115;0.022897660824524692;304200.22;0;1/1
53551;2024-09-07;Spa;149923.21;0.014504051883772979;0.030552719440997512;149923.21;0;1/1
29094;2021-07-04;Joyería;248937.71;0.0067891465252324186;0.009744539238073658;248937.71;0;1/1
49733;2024-08-01;Taxi;354958.48;0.02869410600319003;0.011833718103608715;354958.48;0;1/1
83908;2020-05-19;Farmacia;31317.67;0.023475574236210883;0.0012530268815980517;31317.67;0;1/1
33011;2025-09-06;Taxi;154624.81;0.013870109337552356;0.018633247362065588;154624.81;0;1/1
23702;2024-09-04;Imprenta;286888.85;0.029622519898846535;0.025760417083250577;286888.85;0;1/1
98357;2022-10-21;Estilista / Peluquería;429812.28;0.010286715771491437;0.030204621155802736;429812.28;0;1/1
78543;2023-05-24;Farmacia;468433.07;0.002285966082847315;0.005885832103763012;468433.07;0;1/1
94859;2022-05-07;Parque de Diversiones;477942.68;0.009337132036871646;0.011503424360151017;477942.68;0;1/1
66271;2024-05-23;Marketplace (Amazon, eBay);281324.3;0.00781949484796332;0.007187610016326347;281324.3;0;1/1
43622;2023-01-15;Transporte Público;128547.73;0.007537040193050187;0.026484602309835962;128547.73;0;1/1
79161;2021-10-01;Pago de Servicios (Teléfono);296953.89;0.021159042315467887;0.020461263411679087;296953.89;0;1/1
49577;2021-03-20;Streaming (Netflix, Spotify);314768.95;0.008554488062264557;0.010109849271086348;314768.95;0;1/1
56677;2023-09-21;Panadería;252887.31;0.026914103786067303;0.010629803300214694;252887.31;0;1/1
18482;2023-07-06;Electrónica;420784.99;0.009101606455484272;0.033157842963675625;420784.99;0;1/1
34629;2021-08-30;Farmacia;444710.24;0.0029383758649437017;0.016764653151466018;444710.24;0;1/1
80488;2020-03-19;Colegio;216585.64;0.02947744246254445;0.0015584943862849965;216585.64;0;1/1
49992;2020-09-28;Tienda de Ropa;289512.4;0.003966968978502432;0.023756287295476457;289512.4;0;1/1
89350;2021-10-18;Restaurante;279966.71;0.028495498026949444;0.009123943355977326;279966.71;0;1/1
89229;2022-07-02;Tienda de Instrumentos Musicales;360966.74;0.014634583850815222;0.02212582373931701;360966.74;0;1/1
90762;2025-08-12;Marketplace Local;184723.28;0.015292755491172063;0.011463991685339297;184723.28;0;1/1
33621;2024-07-09;Centro de Estética;407113.89;0.021412772660833267;0.012283352055789632;407113.89;0;1/1
80834;2021-02-27;Laboratorios Médicos;392509.85;0.009348192138460165;0.03182556763056695;392509.85;0;1/1
41476;2024-05-15;Museo;340651.3;0.001611132146149362;0.020775028565123095;340651.3;0;1/1
35520;2024-11-21;Tienda de Mascotas;244679.06;0.006336815735636157;0.02380581694682817;244679.06;0;1/1
31900;2021-01-06;Laboratorios Médicos;106802.56;0.001617795969892739;0.024603160426351866;106802.56;0;1/1
31354;2024-09-28;Gimnasio Virtual;400501.88;0.0176777646431758;0.019870565777987452;400501.88;0;1/1
71701;2024-08-31;Apps de Salud;130030.98;0.0032023163004477307;0.021498726316832112;130030.98;0;1/1
50471;2021-01-11;Entrenador Personal;370726.43;0.01267014811212292;0.00986042073232909;370726.43;0;1/1
17851;2020-04-23;Guardería;215466.86;0.02839019165520902;0.027068748276562093;215466.86;0;1/1
57989;2021-06-24;Electricista;71264.35;0.010047337407480015;0.031400052213407983;71264.35;0;1/1
12366;2023-09-16;Cafetería;151685.54;0.019904369160857045;0.005529069082546565;151685.54;0;1/1
25629;2025-01-19;Streaming (Netflix, Spotify);88749.55;0.0049537782913428;0.02945519238701964;88749.55;0;1/1
35369;2023-01-04;Taxi;496335.64;0.01638784311939503;0.015954871790140292;496335.64;0;1/1
27579;2022-11-28;Gimnasio Virtual;345949.17;0.02605643054293676;0.024576309785270083;345949.17;0;1/1
92432;2025-07-18;Streaming (Netflix, Spotify);434303.52;0.0006340536899657101;0.013236794870928374;434303.52;0;1/1
39930;2022-02-09;Cine;472320.56;0.021094837724556934;0.03248885235386766;472320.56;0;1/1
61904;2023-07-28;Seguros de Salud;20742.3;0.021396198701862806;0.019649651691875873;20742.3;0;1/1
31348;2020-04-03;Tienda de Ropa;376871.04;0.00027247250929156693;0.0159824689606585;376871.04;0;1/1
93941;2021-08-27;Agencia de Viajes;78473.67;0.003764210165907106;0.007019014774161572;78473.67;0;1/1
19278;2024-09-28;Cursos Online;452258.86;0.02537672604624308;0.03798483905318705;452258.86;0;1/1
38347;2020-12-25;Apps de Salud;478913.51;0.0008456118280303059;0.03377376094848669;478913.51;0;1/1
57869;2024-11-04;Entrenador Personal;484693.93;0.0261326571855496;0.03881547821488687;484693.93;0;1/1
73093;2023-06-09;Pago de Servicios (Agua);148030.47;0.004924139425728396;0.009297332438980828;148030.47;0;1/1
75473;2024-05-15;Pago de Servicios (Luz);159461.3;0.02388327920274702;0.007192111088870026;159461.3;0;1/1
70131;2020-05-10;Gimnasio Virtual;312859.38;0.019624398259513415;0.03650360653956847;312859.38;0;1/1
37820;2020-12-30;Pinturas;488997.01;0.003331761095777471;0.019932041845654083;488997.01;0;1/1
17036;2022-12-19;Heladería;455902.68;0.0038783174032604004;0.03303169615918253;455902.68;0;1/1
62724;2025-06-23;Créditos Hipotecarios;110769.45;0.022984973136284857;0.007808367587001342;110769.45;0;1/1
17087;2020-02-13;Cafetería;208539.56;0.02694542464530917;0.0016240407191717666;208539.56;0;1/1
73150;2024-03-17;Créditos Hipotecarios;223339.65;0.0037974377149744406;0.038151455170526274;223339.65;0;1/1
27702;2023-05-02;Reparaciones del Hogar;305173.53;0.026543227433171026;0.02584740042263042;305173.53;0;1/1
91959;2024-02-02;Aerolínea;281344.24;0.01412023736816842;0.01021236394369594;281344.24;0;1/1
10240;2020-09-05;Cosméticos;131322.36;0.024002016511609225;0.0337800147227746;131322.36;0;1/1
79798;2020-10-02;Estacionamiento;203461.08;0.010974804987524569;0.015317175836719295;203461.08;0;1/1
63710;2024-01-06;Alquiler de Vivienda;340528.39;0.02223299465847835;0.02256130066471159;340528.39;0;1/1
15260;2025-01-11;Barbería;227713.65;0.018174423351574102;0.03495715421948525;227713.65;0;1/1
78121;2020-01-16;Tienda de Moda;206032.26;0.006623167336512603;0.020457617310755866;206032.26;0;1/1
33613;2024-04-11;Farmacia;48251.47;0.0089901974507315;0.025367254497608106;48251.47;0;1/1
53326;2025-06-15;SUPERMERCADO;130775.3;0.017130174560954062;0.012049598313198597;130775.3;0;1/1
94221;2024-02-18;Electrónica;78550.88;0.02416212058411124;0.03787832096880778;78550.88;0;1/1
73227;2023-12-23;Restaurante;492242.97;0.022629397575698058;0.03353761586510887;492242.97;0;1/1
78348;2024-11-18;Estacionamiento;460863.05;0.024974336030704737;0.036472998079990174;460863.05;0;1/1
47329;2024-06-24;Conciertos/Eventos;437185.2;0.01113367827045494;0.0319070432615347;437185.2;0;1/1
35457;2023-11-14;Transporte Público;99434.84;0.005571811624747852;0.032765128660200045;99434.84;0;1/1
80981;2022-12-26;Librería;191591.91;0.024164816729481814;0.03708375010826783;191591.91;0;1/1
36695;2020-12-07;Imprenta;326710.27;0.018866610213120954;0.004865916856153127;326710.27;0;1/1
93876;2023-08-13;Tienda de Ropa;71296.53;0.01821012484165652;0.028606161504379904;71296.53;0;1/1
